Booking_ID,Hotel_Area,Hotel_Tier,Room_Type,Check_In,Check_Out,Nights,Rooms,ADR_INR,Booking_Status,Booking_Channel,Customer_Type,Estimated_Occupancy,Booking_Revenue_INR
DELJUL26-04113,Connaught Place,Budget,Standard,2026-07-15,2026-07-17,2,2,3805,Confirmed,Agoda,Family,0.355,15220
DELJUL26-04114,Rohini,Upscale,Deluxe,2026-07-01,2026-07-06,5,3,2894,Confirmed,Direct,Leisure,0.46,43416
DELJUL26-04115,Karol Bagh,Upscale,Premium,2026-07-30,2026-08-04,5,1,6411,Confirmed,MakeMyTrip,Leisure,0.798,32054
DELJUL26-04116,Saket,Budget,Standard,2026-07-28,2026-08-02,5,2,2490,Confirmed,Walk-in,Family,0.469,24897
DELJUL26-04117,Aerocity,Economy,Standard,2026-07-11,2026-07-16,5,2,7382,Completed,Agoda,Business,0.398,73820
DELJUL26-04118,Connaught Place,Budget,Standard,2026-07-25,2026-07-29,4,2,6149,Completed,Goibibo,Family,0.455,49190
DELJUL26-04119,Karol Bagh,Economy,Standard,2026-07-17,2026-07-21,4,2,2244,Completed,Direct,Family,0.849,17951
DELJUL26-04120,Aerocity,Budget,Standard,2026-07-01,2026-07-05,4,3,5127,Completed,Agoda,Leisure,0.558,61529
DELJUL26-04121,Greater Kailash,Upscale,Standard,2026-07-09,2026-07-13,4,1,11498,Confirmed,MakeMyTrip,Family,0.668,45990
DELJUL26-04122,Rohini,Economy,Standard,2026-07-02,2026-07-04,2,2,1781,Completed,Walk-in,Family,0.696,7123
DELJUL26-04123,Rohini,Economy,Standard,2026-07-22,2026-07-26,4,1,1431,Completed,Agoda,Business,0.574,5726
DELJUL26-04124,Karol Bagh,Midscale,Standard,2026-07-25,2026-07-27,2,2,3565,Completed,Walk-in,Business,0.406,14260
DELJUL26-04125,Greater Kailash,Upscale,Deluxe,2026-07-20,2026-07-24,4,3,4673,Confirmed,Direct,Leisure,0.504,56075
DELJUL26-04126,Dwarka,Economy,Standard,2026-07-01,2026-07-03,2,3,3917,Confirmed,Walk-in,Leisure,0.445,23504
DELJUL26-04127,Aerocity,Budget,Deluxe,2026-07-08,2026-07-11,3,2,5542,Confirmed,Agoda,Couple,0.896,33253
DELJUL26-04128,Aerocity,Luxury,Deluxe,2026-07-15,2026-07-16,1,1,21260,Confirmed,Booking.com,Family,0.794,21260
DELJUL26-04129,Dwarka,Economy,Standard,2026-07-05,2026-07-10,5,3,1858,Confirmed,Walk-in,Group,0.844,27874
DELJUL26-04130,Saket,Midscale,Deluxe,2026-07-04,2026-07-08,4,1,5998,Completed,Goibibo,Business,0.837,23992
DELJUL26-04131,Aerocity,Midscale,Standard,2026-07-10,2026-07-11,1,1,9454,Confirmed,Goibibo,Family,0.351,9454
DELJUL26-04132,Rohini,Midscale,Deluxe,2026-07-19,2026-07-22,3,3,1735,Confirmed,Walk-in,Leisure,0.799,15613
DELJUL26-04133,Greater Kailash,Budget,Standard,2026-07-03,2026-07-06,3,3,3957,Completed,Goibibo,Group,0.639,35609
DELJUL26-04134,Dwarka,Budget,Deluxe,2026-07-31,2026-08-05,5,2,1927,Completed,Goibibo,Couple,0.815,19272
DELJUL26-04135,Rohini,Economy,Deluxe,2026-07-15,2026-07-19,4,1,2705,Confirmed,Walk-in,Leisure,0.926,10819
DELJUL26-04136,Rohini,Midscale,Deluxe,2026-07-06,2026-07-11,5,3,2307,Confirmed,Agoda,Group,0.565,34609
DELJUL26-04137,Rohini,Upscale,Deluxe,2026-07-01,2026-07-04,3,3,3195,Completed,Goibibo,Group,0.713,28757
DELJUL26-04138,Karol Bagh,Midscale,Standard,2026-07-30,2026-07-31,1,3,4553,Completed,Walk-in,Couple,0.533,13658
DELJUL26-04139,Lajpat Nagar,Upscale,Standard,2026-07-19,2026-07-23,4,3,5892,Completed,Walk-in,Group,0.886,70703
DELJUL26-04140,Dwarka,Luxury,Standard,2026-07-27,2026-07-29,2,2,6549,Confirmed,Goibibo,Leisure,0.502,26194
DELJUL26-04141,Greater Kailash,Midscale,Standard,2026-07-25,2026-07-29,4,2,4033,Completed,Direct,Business,0.561,32265
DELJUL26-04142,Lajpat Nagar,Budget,Standard,2026-07-31,2026-08-03,3,2,2612,Completed,Agoda,Couple,0.883,15674
DELJUL26-04143,Connaught Place,Economy,Deluxe,2026-07-28,2026-07-30,2,2,4374,Confirmed,Booking.com,Family,0.411,17496
DELJUL26-04144,Saket,Midscale,Deluxe,2026-07-24,2026-07-25,1,2,5460,Confirmed,Goibibo,Couple,0.646,10920
DELJUL26-04145,Connaught Place,Midscale,Premium,2026-07-27,2026-08-01,5,3,8946,Completed,MakeMyTrip,Group,0.699,134194
DELJUL26-04146,Karol Bagh,Budget,Deluxe,2026-07-27,2026-07-31,4,1,1305,Completed,MakeMyTrip,Business,0.697,5222
DELJUL26-04147,Saket,Midscale,Deluxe,2026-07-08,2026-07-10,2,1,4097,Confirmed,Walk-in,Group,0.422,8195
DELJUL26-04148,Lajpat Nagar,Economy,Premium,2026-07-19,2026-07-23,4,2,1811,Completed,Booking.com,Leisure,0.374,14486
DELJUL26-04149,Lajpat Nagar,Economy,Standard,2026-07-31,2026-08-05,5,1,4334,Completed,Direct,Family,0.6,21669
DELJUL26-04150,Paharganj,Upscale,Deluxe,2026-07-27,2026-07-31,4,3,3515,Confirmed,Goibibo,Family,0.622,42175
DELJUL26-04151,Paharganj,Economy,Standard,2026-07-04,2026-07-09,5,3,2149,Confirmed,Goibibo,Group,0.916,32236
DELJUL26-04152,Dwarka,Midscale,Standard,2026-07-04,2026-07-07,3,3,5609,Confirmed,Walk-in,Family,0.803,50482
DELJUL26-04153,Rohini,Midscale,Suite,2026-07-07,2026-07-09,2,2,3581,Completed,Direct,Group,0.709,14322
DELJUL26-04154,Rohini,Midscale,Standard,2026-07-23,2026-07-28,5,3,2947,Confirmed,Walk-in,Leisure,0.476,44205
DELJUL26-04155,Karol Bagh,Budget,Premium,2026-07-13,2026-07-17,4,1,1763,Completed,Walk-in,Group,0.891,7053
DELJUL26-04156,Connaught Place,Midscale,Premium,2026-07-20,2026-07-24,4,3,7547,Cancelled,Booking.com,Leisure,0.466,0
DELJUL26-04157,Greater Kailash,Economy,Premium,2026-07-05,2026-07-09,4,1,5103,Completed,Agoda,Family,0.918,20414
DELJUL26-04158,Paharganj,Midscale,Deluxe,2026-07-02,2026-07-07,5,1,3384,Completed,Walk-in,Family,0.918,16922
DELJUL26-04159,Connaught Place,Budget,Deluxe,2026-07-24,2026-07-28,4,3,5493,Completed,Direct,Leisure,0.937,65920
DELJUL26-04160,Aerocity,Luxury,Standard,2026-07-10,2026-07-15,5,2,18730,Completed,Direct,Family,0.52,187296
DELJUL26-04161,Saket,Upscale,Standard,2026-07-02,2026-07-03,1,2,6107,Confirmed,Goibibo,Group,0.432,12213
DELJUL26-04162,Paharganj,Economy,Premium,2026-07-07,2026-07-11,4,1,3043,Confirmed,Goibibo,Family,0.727,12174
DELJUL26-04163,Dwarka,Economy,Standard,2026-07-11,2026-07-13,2,2,1806,Confirmed,Walk-in,Couple,0.604,7223
DELJUL26-04164,Karol Bagh,Economy,Standard,2026-07-13,2026-07-14,1,2,3445,Completed,Walk-in,Group,0.583,6891
DELJUL26-04165,Greater Kailash,Midscale,Suite,2026-07-28,2026-07-30,2,1,5540,Confirmed,Direct,Business,0.684,11080
DELJUL26-04166,South Delhi,Midscale,Standard,2026-07-07,2026-07-12,5,3,7020,Confirmed,Walk-in,Leisure,0.764,105294
DELJUL26-04167,Saket,Midscale,Premium,2026-07-19,2026-07-24,5,3,8072,Confirmed,Walk-in,Couple,0.549,121080
DELJUL26-04168,Connaught Place,Upscale,Standard,2026-07-09,2026-07-11,2,3,10717,Completed,Goibibo,Couple,0.551,64303
DELJUL26-04169,Dwarka,Economy,Standard,2026-07-16,2026-07-17,1,1,2079,Confirmed,MakeMyTrip,Leisure,0.716,2079
DELJUL26-04170,South Delhi,Midscale,Deluxe,2026-07-10,2026-07-13,3,3,8720,Confirmed,Goibibo,Business,0.393,78477
DELJUL26-04171,Paharganj,Economy,Standard,2026-07-11,2026-07-13,2,3,2053,Completed,Goibibo,Business,0.77,12317
DELJUL26-04172,Karol Bagh,Midscale,Premium,2026-07-19,2026-07-22,3,2,3480,Cancelled,MakeMyTrip,Couple,0.829,0
DELJUL26-04173,Dwarka,Economy,Standard,2026-07-19,2026-07-23,4,2,2472,Completed,Direct,Group,0.878,19775
DELJUL26-04174,Paharganj,Upscale,Standard,2026-07-05,2026-07-07,2,2,3316,Completed,Agoda,Couple,0.802,13265
DELJUL26-04175,Saket,Budget,Premium,2026-07-05,2026-07-06,1,3,3823,Completed,Booking.com,Business,0.654,11468
DELJUL26-04176,Paharganj,Budget,Standard,2026-07-08,2026-07-09,1,1,1178,Confirmed,Booking.com,Couple,0.874,1178
DELJUL26-04177,Paharganj,Economy,Deluxe,2026-07-28,2026-08-01,4,3,2101,Confirmed,MakeMyTrip,Business,0.645,25213
DELJUL26-04178,Greater Kailash,Luxury,Standard,2026-07-10,2026-07-11,1,2,16341,Completed,Direct,Couple,0.822,32682
DELJUL26-04179,Saket,Midscale,Premium,2026-07-18,2026-07-20,2,1,4107,Confirmed,MakeMyTrip,Group,0.388,8213
DELJUL26-04180,Saket,Economy,Premium,2026-07-14,2026-07-19,5,1,4181,Completed,Walk-in,Couple,0.775,20907
DELJUL26-04181,South Delhi,Economy,Deluxe,2026-07-11,2026-07-12,1,1,5332,Completed,Agoda,Couple,0.4,5332
DELJUL26-04182,Paharganj,Economy,Standard,2026-07-02,2026-07-06,4,3,2753,Confirmed,Direct,Couple,0.367,33031
DELJUL26-04183,Connaught Place,Upscale,Suite,2026-07-14,2026-07-15,1,2,10798,Completed,Booking.com,Family,0.651,21595
DELJUL26-04184,Lajpat Nagar,Luxury,Premium,2026-07-31,2026-08-05,5,2,10312,Confirmed,Goibibo,Leisure,0.422,103122
DELJUL26-04185,Aerocity,Upscale,Deluxe,2026-07-30,2026-08-03,4,2,10949,Confirmed,Walk-in,Group,0.545,87591
DELJUL26-04186,Dwarka,Upscale,Deluxe,2026-07-10,2026-07-15,5,3,4789,Confirmed,MakeMyTrip,Business,0.815,71838
DELJUL26-04187,Karol Bagh,Budget,Standard,2026-07-17,2026-07-21,4,3,3024,Completed,Walk-in,Group,0.68,36283
DELJUL26-04188,Karol Bagh,Economy,Standard,2026-07-09,2026-07-12,3,3,3269,Completed,Direct,Group,0.79,29418
DELJUL26-04189,Aerocity,Midscale,Deluxe,2026-07-29,2026-08-03,5,3,10379,Confirmed,Walk-in,Couple,0.82,155682
DELJUL26-04190,Rohini,Midscale,Deluxe,2026-07-18,2026-07-22,4,1,3038,Completed,Direct,Family,0.638,12151
DELJUL26-04191,Saket,Budget,Deluxe,2026-07-29,2026-07-30,1,2,2841,Confirmed,Agoda,Business,0.941,5682
DELJUL26-04192,Paharganj,Midscale,Premium,2026-07-27,2026-07-30,3,2,1883,Confirmed,Direct,Leisure,0.471,11297
DELJUL26-04193,Greater Kailash,Budget,Standard,2026-07-11,2026-07-14,3,1,4770,Completed,Walk-in,Group,0.401,14310
DELJUL26-04194,Aerocity,Economy,Premium,2026-07-15,2026-07-17,2,3,7993,Completed,Booking.com,Group,0.541,47959
DELJUL26-04195,Dwarka,Economy,Standard,2026-07-18,2026-07-21,3,3,2972,Completed,MakeMyTrip,Couple,0.808,26750
DELJUL26-04196,Saket,Upscale,Suite,2026-07-08,2026-07-13,5,3,6466,Completed,Goibibo,Group,0.408,96988
DELJUL26-04197,Dwarka,Midscale,Standard,2026-07-26,2026-07-27,1,3,2916,Confirmed,Direct,Business,0.63,8747
DELJUL26-04198,Connaught Place,Midscale,Standard,2026-07-18,2026-07-23,5,1,4816,Cancelled,Goibibo,Family,0.693,0
DELJUL26-04199,Rohini,Upscale,Deluxe,2026-07-07,2026-07-11,4,1,4965,Confirmed,Booking.com,Leisure,0.835,19862
DELJUL26-04200,Karol Bagh,Upscale,Standard,2026-07-15,2026-07-16,1,3,5737,Completed,MakeMyTrip,Family,0.858,17212
DELJUL26-04201,South Delhi,Economy,Standard,2026-07-26,2026-07-28,2,3,3821,Confirmed,Booking.com,Group,0.493,22925
DELJUL26-04202,Greater Kailash,Upscale,Deluxe,2026-07-14,2026-07-19,5,2,8392,Confirmed,Walk-in,Business,0.514,83916
DELJUL26-04203,Paharganj,Budget,Standard,2026-07-23,2026-07-27,4,1,1818,Completed,MakeMyTrip,Family,0.76,7270
DELJUL26-04204,Connaught Place,Midscale,Premium,2026-07-31,2026-08-01,1,1,5541,Confirmed,Agoda,Family,0.866,5541
DELJUL26-04205,Karol Bagh,Budget,Standard,2026-07-11,2026-07-12,1,1,1842,Completed,Direct,Family,0.451,1842
DELJUL26-04206,Lajpat Nagar,Economy,Standard,2026-07-31,2026-08-05,5,1,2921,Completed,Agoda,Group,0.784,14603
DELJUL26-04207,Rohini,Midscale,Standard,2026-07-13,2026-07-14,1,1,2061,Confirmed,MakeMyTrip,Family,0.493,2061
DELJUL26-04208,Rohini,Budget,Standard,2026-07-18,2026-07-22,4,2,1616,Cancelled,Goibibo,Business,0.458,0
DELJUL26-04209,Karol Bagh,Economy,Standard,2026-07-24,2026-07-29,5,2,3048,Completed,Walk-in,Business,0.553,30484
DELJUL26-04210,South Delhi,Midscale,Standard,2026-07-03,2026-07-04,1,2,4925,Completed,Agoda,Business,0.827,9851
DELJUL26-04211,Connaught Place,Midscale,Standard,2026-07-22,2026-07-23,1,2,4951,Confirmed,MakeMyTrip,Business,0.796,9902
DELJUL26-04212,Greater Kailash,Budget,Standard,2026-07-18,2026-07-23,5,3,4543,Completed,Booking.com,Group,0.637,68146
DELJUL26-04213,Saket,Budget,Deluxe,2026-07-21,2026-07-26,5,1,2748,Cancelled,Walk-in,Family,0.779,0
DELJUL26-04214,Greater Kailash,Economy,Standard,2026-07-30,2026-08-02,3,1,5437,Completed,Booking.com,Business,0.594,16312
DELJUL26-04215,South Delhi,Upscale,Standard,2026-07-16,2026-07-18,2,1,8880,Completed,Direct,Leisure,0.476,17759
DELJUL26-04216,Rohini,Upscale,Standard,2026-07-29,2026-07-30,1,1,4411,Confirmed,Booking.com,Group,0.856,4411
DELJUL26-04217,Saket,Economy,Premium,2026-07-18,2026-07-23,5,1,5449,Completed,Direct,Leisure,0.382,27243
DELJUL26-04218,Paharganj,Midscale,Standard,2026-07-07,2026-07-11,4,3,3217,Confirmed,Agoda,Business,0.891,38603
DELJUL26-04219,Dwarka,Midscale,Premium,2026-07-21,2026-07-26,5,3,4233,Completed,Walk-in,Couple,0.823,63501
DELJUL26-04220,Connaught Place,Luxury,Standard,2026-07-06,2026-07-10,4,1,14276,Completed,MakeMyTrip,Leisure,0.784,57105
DELJUL26-04221,Connaught Place,Budget,Suite,2026-07-28,2026-07-31,3,3,3557,Completed,Goibibo,Business,0.691,32011
DELJUL26-04222,Dwarka,Midscale,Standard,2026-07-05,2026-07-08,3,1,3494,Confirmed,Walk-in,Group,0.836,10481
DELJUL26-04223,Lajpat Nagar,Midscale,Deluxe,2026-07-16,2026-07-18,2,1,3636,Confirmed,Walk-in,Leisure,0.367,7271
DELJUL26-04224,Dwarka,Economy,Standard,2026-07-26,2026-07-30,4,1,1742,Confirmed,Direct,Business,0.705,6966
DELJUL26-04225,Greater Kailash,Budget,Premium,2026-07-01,2026-07-02,1,3,3678,Confirmed,Direct,Leisure,0.507,11033
DELJUL26-04226,Connaught Place,Budget,Standard,2026-07-16,2026-07-17,1,2,3788,Confirmed,MakeMyTrip,Couple,0.734,7576
DELJUL26-04227,Saket,Economy,Deluxe,2026-07-16,2026-07-21,5,3,3098,Completed,Booking.com,Leisure,0.755,46465
DELJUL26-04228,South Delhi,Midscale,Standard,2026-07-11,2026-07-13,2,2,5006,Confirmed,Direct,Leisure,0.479,20024
DELJUL26-04229,Paharganj,Midscale,Deluxe,2026-07-21,2026-07-22,1,2,3622,Completed,Direct,Family,0.443,7243
DELJUL26-04230,Aerocity,Budget,Deluxe,2026-07-11,2026-07-15,4,3,6303,Confirmed,Agoda,Couple,0.702,75634
DELJUL26-04231,Aerocity,Upscale,Standard,2026-07-12,2026-07-14,2,3,14081,Confirmed,Booking.com,Group,0.914,84487
DELJUL26-04232,Rohini,Economy,Deluxe,2026-07-09,2026-07-11,2,2,2267,Completed,MakeMyTrip,Business,0.748,9067
DELJUL26-04233,South Delhi,Luxury,Deluxe,2026-07-20,2026-07-23,3,3,18197,Confirmed,Direct,Family,0.64,163772
DELJUL26-04234,Karol Bagh,Budget,Deluxe,2026-07-28,2026-07-31,3,1,2433,Completed,Goibibo,Group,0.911,7298
DELJUL26-04235,Karol Bagh,Upscale,Standard,2026-07-06,2026-07-10,4,3,3232,Completed,Agoda,Couple,0.841,38778
DELJUL26-04236,Aerocity,Upscale,Standard,2026-07-13,2026-07-18,5,1,19676,Completed,Goibibo,Group,0.79,98379
DELJUL26-04237,Rohini,Upscale,Deluxe,2026-07-08,2026-07-13,5,1,2623,Completed,Booking.com,Leisure,0.612,13114
DELJUL26-04238,Connaught Place,Upscale,Standard,2026-07-08,2026-07-13,5,3,12893,Completed,Direct,Leisure,0.645,193399
DELJUL26-04239,Greater Kailash,Economy,Deluxe,2026-07-31,2026-08-03,3,2,6592,Completed,MakeMyTrip,Couple,0.509,39553
DELJUL26-04240,Karol Bagh,Midscale,Standard,2026-07-23,2026-07-26,3,1,3427,Confirmed,Agoda,Business,0.84,10281
DELJUL26-04241,Paharganj,Midscale,Premium,2026-07-30,2026-07-31,1,1,3114,Cancelled,Direct,Couple,0.521,0
DELJUL26-04242,Karol Bagh,Economy,Deluxe,2026-07-20,2026-07-23,3,1,2516,Completed,Agoda,Couple,0.772,7548
DELJUL26-04243,Lajpat Nagar,Luxury,Standard,2026-07-21,2026-07-25,4,3,5986,Confirmed,Walk-in,Family,0.875,71834
DELJUL26-04244,Aerocity,Economy,Premium,2026-07-23,2026-07-28,5,1,5468,Cancelled,Goibibo,Group,0.681,0
DELJUL26-04245,Paharganj,Economy,Premium,2026-07-21,2026-07-22,1,3,1184,Completed,Walk-in,Group,0.444,3551
DELJUL26-04246,Karol Bagh,Upscale,Standard,2026-07-26,2026-07-31,5,3,3425,Confirmed,Booking.com,Business,0.365,51371
DELJUL26-04247,Karol Bagh,Economy,Standard,2026-07-11,2026-07-14,3,1,2583,Confirmed,Goibibo,Leisure,0.754,7750
DELJUL26-04248,Connaught Place,Budget,Standard,2026-07-04,2026-07-05,1,3,4942,Completed,Agoda,Group,0.485,14826
DELJUL26-04249,Rohini,Economy,Standard,2026-07-16,2026-07-21,5,2,2194,Confirmed,Agoda,Group,0.373,21940
DELJUL26-04250,Paharganj,Upscale,Standard,2026-07-01,2026-07-04,3,2,4285,Confirmed,Agoda,Group,0.556,25712
DELJUL26-04251,Saket,Upscale,Standard,2026-07-02,2026-07-05,3,2,4400,Completed,Booking.com,Leisure,0.699,26400
DELJUL26-04252,Paharganj,Budget,Standard,2026-07-02,2026-07-03,1,1,1214,Completed,Walk-in,Couple,0.681,1214
DELJUL26-04253,Rohini,Midscale,Standard,2026-07-03,2026-07-04,1,3,3344,Completed,Agoda,Group,0.45,10033
DELJUL26-04254,Paharganj,Midscale,Standard,2026-07-22,2026-07-23,1,3,3791,Confirmed,Direct,Business,0.712,11374
DELJUL26-04255,Paharganj,Midscale,Standard,2026-07-19,2026-07-21,2,1,2645,Confirmed,Goibibo,Couple,0.596,5289
DELJUL26-04256,Paharganj,Midscale,Deluxe,2026-07-29,2026-07-31,2,1,1779,Completed,Walk-in,Family,0.637,3558
DELJUL26-04257,Paharganj,Luxury,Standard,2026-07-09,2026-07-12,3,2,6216,Confirmed,Direct,Family,0.875,37298
DELJUL26-04258,Aerocity,Economy,Standard,2026-07-11,2026-07-15,4,2,9305,Completed,Walk-in,Couple,0.397,74437
DELJUL26-04259,South Delhi,Economy,Premium,2026-07-16,2026-07-21,5,3,4652,Completed,Booking.com,Family,0.667,69784
DELJUL26-04260,Aerocity,Midscale,Deluxe,2026-07-25,2026-07-29,4,3,9352,Confirmed,Booking.com,Couple,0.454,112220
DELJUL26-04261,Karol Bagh,Economy,Premium,2026-07-29,2026-08-01,3,1,1948,Completed,MakeMyTrip,Business,0.46,5845
DELJUL26-04262,Karol Bagh,Economy,Suite,2026-07-23,2026-07-28,5,1,3116,Completed,Agoda,Business,0.716,15581
DELJUL26-04263,Karol Bagh,Budget,Deluxe,2026-07-16,2026-07-19,3,2,2470,Completed,Direct,Couple,0.752,14819
DELJUL26-04264,Greater Kailash,Budget,Premium,2026-07-31,2026-08-03,3,2,3501,Completed,Booking.com,Family,0.714,21006
DELJUL26-04265,Dwarka,Luxury,Standard,2026-07-06,2026-07-08,2,3,7108,Confirmed,Agoda,Business,0.904,42647
DELJUL26-04266,Rohini,Budget,Deluxe,2026-07-15,2026-07-18,3,2,2029,Completed,Booking.com,Group,0.827,12173
DELJUL26-04267,Paharganj,Midscale,Deluxe,2026-07-08,2026-07-09,1,1,3047,Completed,MakeMyTrip,Business,0.469,3047
DELJUL26-04268,Rohini,Upscale,Deluxe,2026-07-06,2026-07-07,1,3,4057,Completed,Goibibo,Family,0.732,12172
DELJUL26-04269,Aerocity,Budget,Standard,2026-07-13,2026-07-18,5,2,6408,Confirmed,Booking.com,Business,0.722,64080
DELJUL26-04270,Dwarka,Budget,Premium,2026-07-24,2026-07-25,1,2,1661,Completed,Direct,Family,0.738,3322
DELJUL26-04271,Greater Kailash,Economy,Standard,2026-07-10,2026-07-13,3,3,4950,Cancelled,Goibibo,Family,0.607,0
DELJUL26-04272,Dwarka,Midscale,Deluxe,2026-07-26,2026-07-27,1,2,4462,Confirmed,Direct,Business,0.919,8924
DELJUL26-04273,Rohini,Economy,Suite,2026-07-19,2026-07-23,4,3,2423,Confirmed,MakeMyTrip,Couple,0.628,29078
DELJUL26-04274,Paharganj,Midscale,Premium,2026-07-22,2026-07-27,5,2,3349,Confirmed,Goibibo,Leisure,0.824,33491
DELJUL26-04275,Aerocity,Budget,Standard,2026-07-08,2026-07-11,3,2,5541,Confirmed,Agoda,Couple,0.639,33244
DELJUL26-04276,Greater Kailash,Budget,Standard,2026-07-27,2026-07-28,1,2,3646,Confirmed,Walk-in,Leisure,0.822,7292
DELJUL26-04277,Aerocity,Budget,Deluxe,2026-07-07,2026-07-08,1,2,5424,Cancelled,Walk-in,Business,0.587,0
DELJUL26-04278,Greater Kailash,Economy,Deluxe,2026-07-12,2026-07-16,4,2,4956,Confirmed,Direct,Family,0.35,39645
DELJUL26-04279,Greater Kailash,Economy,Standard,2026-07-25,2026-07-26,1,1,4353,Confirmed,MakeMyTrip,Family,0.65,4353
DELJUL26-04280,Lajpat Nagar,Luxury,Deluxe,2026-07-22,2026-07-24,2,1,8045,Confirmed,Direct,Couple,0.679,16090
DELJUL26-04281,Saket,Budget,Premium,2026-07-10,2026-07-15,5,2,3071,Confirmed,Agoda,Group,0.419,30712
DELJUL26-04282,Lajpat Nagar,Midscale,Standard,2026-07-09,2026-07-12,3,1,4047,Confirmed,Direct,Couple,0.749,12140
DELJUL26-04283,Connaught Place,Midscale,Standard,2026-07-14,2026-07-19,5,2,7241,Confirmed,Agoda,Family,0.862,72409
DELJUL26-04284,Saket,Midscale,Deluxe,2026-07-14,2026-07-19,5,2,3416,Completed,Direct,Leisure,0.871,34162
DELJUL26-04285,Connaught Place,Midscale,Deluxe,2026-07-02,2026-07-06,4,1,8807,Cancelled,Direct,Group,0.576,0
DELJUL26-04286,Greater Kailash,Budget,Premium,2026-07-08,2026-07-13,5,2,3654,Completed,Walk-in,Business,0.596,36543
DELJUL26-04287,Greater Kailash,Midscale,Deluxe,2026-07-05,2026-07-06,1,1,5971,Confirmed,Booking.com,Couple,0.865,5971
DELJUL26-04288,Lajpat Nagar,Economy,Standard,2026-07-05,2026-07-07,2,2,2999,Confirmed,MakeMyTrip,Group,0.949,11994
DELJUL26-04289,Greater Kailash,Upscale,Deluxe,2026-07-11,2026-07-13,2,2,11287,Confirmed,Goibibo,Couple,0.382,45148
DELJUL26-04290,Paharganj,Budget,Premium,2026-07-02,2026-07-07,5,2,1757,Confirmed,Agoda,Leisure,0.387,17571
DELJUL26-04291,Aerocity,Midscale,Standard,2026-07-21,2026-07-25,4,2,9650,Completed,Walk-in,Business,0.383,77200
DELJUL26-04292,Rohini,Midscale,Standard,2026-07-21,2026-07-23,2,3,2564,Completed,MakeMyTrip,Group,0.627,15385
DELJUL26-04293,Saket,Midscale,Deluxe,2026-07-07,2026-07-09,2,2,6925,Cancelled,Goibibo,Couple,0.821,0
DELJUL26-04294,Aerocity,Budget,Standard,2026-07-28,2026-08-02,5,2,5926,Confirmed,Walk-in,Couple,0.406,59262
DELJUL26-04295,Rohini,Midscale,Premium,2026-07-19,2026-07-24,5,2,3377,Confirmed,Direct,Family,0.763,33766
DELJUL26-04296,Rohini,Midscale,Standard,2026-07-10,2026-07-11,1,3,3088,Completed,MakeMyTrip,Group,0.453,9263
DELJUL26-04297,Saket,Economy,Standard,2026-07-07,2026-07-09,2,2,5618,Confirmed,Booking.com,Couple,0.37,22472
DELJUL26-04298,Greater Kailash,Economy,Premium,2026-07-14,2026-07-17,3,1,3641,Confirmed,Walk-in,Couple,0.707,10924
DELJUL26-04299,Aerocity,Budget,Standard,2026-07-30,2026-08-01,2,3,5565,Confirmed,Goibibo,Group,0.706,33387
DELJUL26-04300,Aerocity,Economy,Standard,2026-07-01,2026-07-05,4,3,5945,Completed,Goibibo,Group,0.52,71344
DELJUL26-04301,Karol Bagh,Upscale,Standard,2026-07-01,2026-07-05,4,2,4445,Completed,Booking.com,Group,0.543,35557
DELJUL26-04302,South Delhi,Economy,Suite,2026-07-13,2026-07-18,5,2,5634,Confirmed,Walk-in,Couple,0.562,56340
DELJUL26-04303,Connaught Place,Midscale,Suite,2026-07-29,2026-08-02,4,1,7035,Confirmed,Direct,Business,0.908,28142
DELJUL26-04304,Aerocity,Midscale,Standard,2026-07-09,2026-07-14,5,3,9903,Completed,MakeMyTrip,Business,0.87,148550
DELJUL26-04305,South Delhi,Midscale,Deluxe,2026-07-24,2026-07-26,2,3,7891,Confirmed,Agoda,Leisure,0.667,47345
DELJUL26-04306,Greater Kailash,Midscale,Deluxe,2026-07-18,2026-07-20,2,3,8828,Confirmed,Walk-in,Group,0.928,52970
DELJUL26-04307,Greater Kailash,Midscale,Standard,2026-07-07,2026-07-09,2,2,6880,Confirmed,Booking.com,Business,0.699,27519
DELJUL26-04308,Greater Kailash,Midscale,Standard,2026-07-29,2026-08-03,5,1,7566,Confirmed,MakeMyTrip,Business,0.411,37830
DELJUL26-04309,Lajpat Nagar,Budget,Premium,2026-07-06,2026-07-10,4,1,2174,Confirmed,Direct,Couple,0.642,8697
DELJUL26-04310,South Delhi,Upscale,Standard,2026-07-16,2026-07-18,2,3,10784,Completed,Goibibo,Family,0.887,64704
DELJUL26-04311,Dwarka,Luxury,Deluxe,2026-07-21,2026-07-25,4,1,6105,Completed,Booking.com,Business,0.748,24419
DELJUL26-04312,Lajpat Nagar,Economy,Standard,2026-07-21,2026-07-23,2,3,2847,Cancelled,Goibibo,Business,0.922,0
DELJUL26-04313,Paharganj,Luxury,Deluxe,2026-07-27,2026-07-29,2,1,5174,Confirmed,Direct,Family,0.669,10348
DELJUL26-04314,Aerocity,Luxury,Standard,2026-07-22,2026-07-23,1,3,15581,Confirmed,MakeMyTrip,Couple,0.897,46742
